-0.691327 -0.357892
-0.690664 -0.356946
-0.690010 -0.356005
-0.689363 -0.355069
-0.688725 -0.354138
-0.688095 -0.353212
-0.687472 -0.352291
-0.686857 -0.351375
-0.686249 -0.350463
-0.685649 -0.349555
-0.685056 -0.348652
-0.684470 -0.347753
-0.683890 -0.346859
-0.683318 -0.345968
-0.682752 -0.345082
-0.682193 -0.344200
-0.681640 -0.343322
-0.681094 -0.342448
-0.680554 -0.341577
-0.680020 -0.340711
-0.679492 -0.339848
-0.678970 -0.338988
-0.678454 -0.338133
-0.677944 -0.337280
-0.677439 -0.336432
-0.676940 -0.335586
-0.862806 -0.518929
-0.858298 -0.515570
-0.853931 -0.512300
-0.849699 -0.509116
-0.845595 -0.506012
-0.841615 -0.502986
-0.837752 -0.500035
-0.834002 -0.497154
-0.830361 -0.494341
-0.826822 -0.491594
-0.823383 -0.488909
-0.820038 -0.486284
-0.816785 -0.483716
-0.813620 -0.481203
-0.810539 -0.478743
-0.807538 -0.476335
-0.804616 -0.473975
-0.801768 -0.471662
-0.798993 -0.469395
-0.796287 -0.467171
-0.793648 -0.464989
-0.791073 -0.462848
-0.788560 -0.460746
-0.786108 -0.458681
-0.783713 -0.456653
-0.781375 -0.454660
-0.779090 -0.452701
-0.776857 -0.450774
-0.774675 -0.448879
-0.772542 -0.447015
-0.770455 -0.445180
-0.768415 -0.443374
-0.766418 -0.441596
-0.764464 -0.439844
-0.762552 -0.438118
-0.760680 -0.436417
-0.758847 -0.434741
-0.757051 -0.433088
-0.755292 -0.431458
-0.753569 -0.429851
-0.751879 -0.428265
-0.750224 -0.426699
-0.748600 -0.425155
-0.747009 -0.423629
-0.745447 -0.422123
-0.743916 -0.420636
-0.742413 -0.419166
-0.740939 -0.417714
-0.739492 -0.416279
-0.738071 -0.414861
-0.736677 -0.413459
-0.735307 -0.412072
-0.733962 -0.410701
-0.732641 -0.409345
-0.731343 -0.408003
-0.730068 -0.406675
-0.728814 -0.405361
-0.727583 -0.404061
-0.726372 -0.402773
-0.725181 -0.401498
-0.724011 -0.400236
-0.722859 -0.398986
-0.721727 -0.397747
-0.720613 -0.396520
-0.719518 -0.395304
-0.718439 -0.394099
-0.717378 -0.392905
-0.716334 -0.391721
-0.715306 -0.390548
-0.714294 -0.389384
-0.713298 -0.388230
-0.712317 -0.387085
-0.711351 -0.385950
-0.710400 -0.384824
-0.709463 -0.383707
-0.708539 -0.382598
-0.707630 -0.381498
-0.706733 -0.380406
-0.705850 -0.379323
-0.704980 -0.378247
-0.704122 -0.377179
-0.703276 -0.376118
-0.702442 -0.375065
-0.701620 -0.374020
-0.700810 -0.372981
-0.700010 -0.371949
-0.699222 -0.370924
-0.698444 -0.369906
-0.697677 -0.368894
-0.696921 -0.367889
-0.696174 -0.366890
-0.695438 -0.365897
-0.694711 -0.364911
-0.693994 -0.363930
-0.693286 -0.362955
-0.692587 -0.361985
-0.691897 -0.361022
-0.691216 -0.360063
-0.690544 -0.359110
-0.689880 -0.358162
-0.689225 -0.357220
-0.688578 -0.356282
-0.687939 -0.355350
-0.687307 -0.354422
-0.686684 -0.353499
-0.686068 -0.352581
-0.685460 -0.351668
-0.684859 -0.350759
-0.684265 -0.349854
-0.683678 -0.348954
-0.683098 -0.348058
-0.682525 -0.347166
-0.681959 -0.346279
-0.681399 -0.345395
-0.680846 -0.344516
-0.680299 -0.343640
-0.679758 -0.342768
-0.679224 -0.341900
-0.678695 -0.341036
-0.678173 -0.340176
-0.677656 -0.339319
-0.677145 -0.338465
-0.676640 -0.337616
-0.676141 -0.336769
-0.675647 -0.335926
-0.675158 -0.335086
-0.853968 -0.514357
-0.849700 -0.511141
-0.845563 -0.508008
-0.841550 -0.504953
-0.837657 -0.501975
-0.833878 -0.499068
-0.830209 -0.496231
-0.826644 -0.493459
-0.823179 -0.490751
-0.819811 -0.488104
-0.816535 -0.485516
-0.813348 -0.482983
-0.810246 -0.480504
-0.807226 -0.478077
-0.804285 -0.475699
-0.801420 -0.473369
-0.798627 -0.471086
-0.795904 -0.468846
-0.793249 -0.466649
-0.790660 -0.464493
-0.788133 -0.462377
-0.785667 -0.460299
-0.783259 -0.458257
-0.780907 -0.456252
-0.778610 -0.454280
-0.776366 -0.452342
-0.774173 -0.450435
-0.772029 -0.448560
-0.769932 -0.446715
-0.767881 -0.444898
-0.765875 -0.443110
-0.763913 -0.441348
-0.761992 -0.439613
-0.760111 -0.437904
-0.758270 -0.436218
-0.756466 -0.434557
-0.754700 -0.432919
-0.752969 -0.431304
-0.751273 -0.429710
-0.749610 -0.428137
-0.747981 -0.426585
-0.746383 -0.425053
-0.744815 -0.423540
-0.743278 -0.422045
-0.741770 -0.420569
-0.740290 -0.419111
-0.738838 -0.417670
-0.737413 -0.416246
-0.736013 -0.414838
-0.734639 -0.413446
-0.733289 -0.412069
-0.731964 -0.410708
-0.730662 -0.409361
-0.729382 -0.408028
-0.728125 -0.406709
-0.726890 -0.405404
-0.725675 -0.404112
-0.724481 -0.402832
-0.723307 -0.401566
-0.722153 -0.400311
-0.721017 -0.399068
-0.719900 -0.397837
-0.718802 -0.396617
-0.717721 -0.395409
-0.716657 -0.394211
-0.715610 -0.393023
-0.714580 -0.391846
-0.713565 -0.390679
-0.712567 -0.389521
-0.711583 -0.388374
-0.710615 -0.387235
-0.709661 -0.386106
-0.708722 -0.384986
-0.707797 -0.383874
-0.706885 -0.382771
-0.705987 -0.381676
-0.705102 -0.380589
-0.704229 -0.379511
-0.703370 -0.378440
-0.702522 -0.377377
-0.701687 -0.376321
-0.700863 -0.375273
-0.700051 -0.374232
-0.699250 -0.373198
-0.698460 -0.372170
-0.697681 -0.371150
-0.696913 -0.370136
-0.696155 -0.369129
-0.695407 -0.368127
-0.694669 -0.367132
-0.693941 -0.366144
-0.693223 -0.365161
-0.692514 -0.364184
-0.691814 -0.363212
-0.691123 -0.362246
-0.690441 -0.361286
-0.689768 -0.360331
-0.689103 -0.359382
-0.688447 -0.358438
-0.687799 -0.357498
-0.687159 -0.356564
-0.686527 -0.355635
-0.685902 -0.354710
-0.685286 -0.353790
-0.684677 -0.352875
-0.684075 -0.351965
-0.683480 -0.351059
-0.682893 -0.350157
-0.682312 -0.349259
-0.681738 -0.348366
-0.681171 -0.347477
-0.680611 -0.346592
-0.680057 -0.345712
-0.679510 -0.344835
-0.678968 -0.343962
-0.678433 -0.343092
-0.677904 -0.342227
-0.677381 -0.341365
-0.676864 -0.340507
-0.676353 -0.339652
-0.675847 -0.338801
-0.675347 -0.337954
-0.674853 -0.337109
-0.674363 -0.336268
-0.673879 -0.335431
-0.673401 -0.334596
-0.845567 -0.510028
-0.841521 -0.506944
-0.837596 -0.503937
-0.833787 -0.501004
-0.830089 -0.498141
-0.826497 -0.495345
-0.823007 -0.492614
-0.819614 -0.489944
-0.816314 -0.487334
-0.813105 -0.484781
-0.809981 -0.482282
-0.806941 -0.479836
-0.803980 -0.477440
-0.801096 -0.475092
-0.798285 -0.472792
-0.795546 -0.470536
-0.792874 -0.468323
-0.790269 -0.466152
-0.787727 -0.464021
-0.785246 -0.461929
-0.782825 -0.459874
-0.780460 -0.457855
-0.778151 -0.455871
-0.775894 -0.453921
-0.773689 -0.452003
-0.771534 -0.450116
-0.769427 -0.448260
-0.767366 -0.446433
-0.765350 -0.444634
-0.763378 -0.442863
-0.761448 -0.441118
-0.759558 -0.439399
-0.757708 -0.437705
-0.755897 -0.436035
-0.754122 -0.434389
-0.752384 -0.432765
-0.750681 -0.431163
-0.749012 -0.429583
-0.747375 -0.428023
-0.745771 -0.426484
-0.744197 -0.424964
-0.742654 -0.423463
-0.741140 -0.421980
-0.739655 -0.420515
-0.738197 -0.419068
-0.736766 -0.417638
-0.735362 -0.416224
-0.733983 -0.414826
-0.732629 -0.413444
-0.731299 -0.412077
-0.729992 -0.410725
-0.728709 -0.409387
-0.727447 -0.408063
-0.726208 -0.406753
-0.724990 -0.405456
-0.723792 -0.404172
-0.722614 -0.402901
-0.721457 -0.401642
-0.720318 -0.400395
-0.719198 -0.399159
-0.718096 -0.397936
-0.717012 -0.396723
-0.715945 -0.395521
-0.714896 -0.394330
-0.713862 -0.393149
-0.712845 -0.391978
-0.711844 -0.390817
-0.710858 -0.389666
-0.709888 -0.388524
-0.708932 -0.387392
-0.707990 -0.386268
-0.707063 -0.385153
-0.706149 -0.384047
-0.705249 -0.382950
-0.704362 -0.381860
-0.703488 -0.380779
-0.702626 -0.379705
-0.701777 -0.378639
-0.700940 -0.377581
-0.700114 -0.376530
-0.699300 -0.375486
-0.698498 -0.374450
-0.697707 -0.373420
-0.696926 -0.372397
-0.696156 -0.371381
-0.695397 -0.370371
-0.694648 -0.369368
-0.693909 -0.368370
-0.693179 -0.367379
-0.692460 -0.366394
-0.691749 -0.365415
-0.691048 -0.364442
-0.690356 -0.363474
-0.689673 -0.362512
-0.688999 -0.361555
-0.688333 -0.360604
-0.687676 -0.359658
-0.687027 -0.358717
-0.686386 -0.357781
-0.685753 -0.356850
-0.685128 -0.355923
-0.684510 -0.355002
-0.683900 -0.354085
-0.683297 -0.353173
-0.682702 -0.352265
-0.682114 -0.351362
-0.681532 -0.350463
-0.680958 -0.349569
-0.680390 -0.348678
-0.679829 -0.347792
-0.679274 -0.346909
-0.678726 -0.346031
-0.678185 -0.345157
-0.677649 -0.344286
-0.677119 -0.343419
-0.676596 -0.342556
-0.676078 -0.341697
-0.675566 -0.340841
-0.675060 -0.339989
-0.674559 -0.339140
-0.674064 -0.338295
-0.673575 -0.337453
-0.673090 -0.336614
-0.672611 -0.335778
-0.672137 -0.334946
-0.671668 -0.334117
-0.837570 -0.505924
-0.833730 -0.502963
-0.830002 -0.500073
-0.826382 -0.497252
-0.822864 -0.494497
-0.819446 -0.491804
-0.816122 -0.489171
-0.812889 -0.486597
-0.809743 -0.484077
-0.806682 -0.481611
-0.803701 -0.479197
-0.800797 -0.476831
-0.797968 -0.474513
-0.795210 -0.472240
-0.792522 -0.470012
-0.789901 -0.467825
-0.787343 -0.465679
-0.784848 -0.463573
-0.782412 -0.461504
-0.780034 -0.459472
-0.777711 -0.457475
-0.775442 -0.455512
-0.773225 -0.453582
-0.771058 -0.451683
-0.768940 -0.449816
-0.766868 -0.447978
-0.764842 -0.446169
-0.762860 -0.444387
-0.760920 -0.442633
-0.759022 -0.440904
-0.757163 -0.439201
-0.755343 -0.437522
-0.753561 -0.435867
-0.751815 -0.434235
-0.750104 -0.432625
-0.748427 -0.431037
-0.746784 -0.429469
-0.745173 -0.427922
-0.743593 -0.426395
-0.742043 -0.424887
-0.740523 -0.423398
-0.739032 -0.421927
-0.737569 -0.420473
-0.736133 -0.419037
-0.734723 -0.417617
-0.733339 -0.416213
-0.731980 -0.414825
-0.730645 -0.413453
-0.729334 -0.412095
-0.728046 -0.410752
-0.726781 -0.409423
-0.725537 -0.408108
-0.724315 -0.406806
-0.723114 -0.405517
-0.721932 -0.404241
-0.720771 -0.402978
-0.719629 -0.401726
-0.718505 -0.400487
-0.717400 -0.399259
-0.716313 -0.398042
-0.715243 -0.396836
-0.714191 -0.395641
-0.713155 -0.394456
-0.712135 -0.393282
-0.711131 -0.392118
-0.710143 -0.390963
-0.709170 -0.389818
-0.708211 -0.388682
-0.707267 -0.387555
-0.706338 -0.386437
-0.705422 -0.385328
-0.704519 -0.384227
-0.703630 -0.383134
-0.702754 -0.382050
-0.701890 -0.380974
-0.701039 -0.379905
-0.700200 -0.378844
-0.699373 -0.377790
-0.698558 -0.376744
-0.697754 -0.375705
-0.696961 -0.374673
-0.696179 -0.373647
-0.695407 -0.372629
-0.694646 -0.371617
-0.693896 -0.370611
-0.693155 -0.369612
-0.692425 -0.368618
-0.691704 -0.367631
-0.690992 -0.366650
-0.690290 -0.365674
-0.689597 -0.364705
-0.688913 -0.363741
-0.688237 -0.362782
-0.687570 -0.361829
-0.686912 -0.360881
-0.686262 -0.359938
-0.685620 -0.359000
-0.684986 -0.358067
-0.684359 -0.357139
-0.683741 -0.356216
-0.683130 -0.355298
-0.682526 -0.354384
-0.681930 -0.353474
-0.681341 -0.352570
-0.680759 -0.351669
-0.680184 -0.350773
-0.679615 -0.349881
-0.679053 -0.348993
-0.678498 -0.348110
-0.677949 -0.347230
-0.677407 -0.346354
-0.676870 -0.345482
-0.676340 -0.344614
-0.675816 -0.343750
-0.675298 -0.342889
-0.674785 -0.342032
-0.674278 -0.341178
-0.673777 -0.340328
-0.673282 -0.339482
-0.672791 -0.338638
-0.672306 -0.337798
-0.671827 -0.336962
-0.671352 -0.336128
-0.670883 -0.335298
-0.670419 -0.334471
-0.669959 -0.333647
-0.829948 -0.502027
-0.826299 -0.499180
-0.822753 -0.496400
-0.819308 -0.493683
-0.815959 -0.491028
-0.812702 -0.488431
-0.809533 -0.485891
-0.806449 -0.483405
-0.803447 -0.480971
-0.800523 -0.478586
-0.797675 -0.476250
-0.794899 -0.473960
-0.792194 -0.471715
-0.789555 -0.469513
-0.786982 -0.467351
-0.784471 -0.465230
-0.782020 -0.463147
-0.779628 -0.461101
-0.777291 -0.459091
-0.775009 -0.457115
-0.772780 -0.455172
-0.770601 -0.453262
-0.768471 -0.451383
-0.766388 -0.449534
-0.764352 -0.447714
-0.762359 -0.445922
-0.760410 -0.444157
-0.758502 -0.442419
-0.756634 -0.440706
-0.754805 -0.439018
-0.753014 -0.437354
-0.751260 -0.435714
-0.749542 -0.434095
-0.747857 -0.432499
-0.746207 -0.430924
-0.744589 -0.429369
-0.743002 -0.427835
-0.741446 -0.426320
-0.739920 -0.424823
-0.738423 -0.423345
-0.736954 -0.421885
-0.735512 -0.420442
-0.734097 -0.419016
-0.732707 -0.417607
-0.731343 -0.416213
-0.730004 -0.414834
-0.728688 -0.413471
-0.727396 -0.412123
-0.726126 -0.410789
-0.724878 -0.409468
-0.723651 -0.408161
-0.722446 -0.406868
-0.721261 -0.405587
-0.720096 -0.404319
-0.718950 -0.403063
-0.717823 -0.401819
-0.716715 -0.400587
-0.715624 -0.399366
-0.714551 -0.398156
-0.713496 -0.396957
-0.712457 -0.395769
-0.711434 -0.394590
-0.710427 -0.393422
-0.709436 -0.392264
-0.708461 -0.391115
-0.707500 -0.389976
-0.706553 -0.388846
-0.705621 -0.387725
-0.704703 -0.386612
-0.703798 -0.385508
-0.702907 -0.384413
-0.702029 -0.383325
-0.701163 -0.382246
-0.700310 -0.381175
-0.699469 -0.380111
-0.698640 -0.379054
-0.697823 -0.378006
-0.697017 -0.376964
-0.696222 -0.375929
-0.695439 -0.374901
-0.694666 -0.373880
-0.693903 -0.372865
-0.693151 -0.371857
-0.692409 -0.370856
-0.691677 -0.369860
-0.690955 -0.368871
-0.690242 -0.367887
-0.689538 -0.366910
-0.688844 -0.365938
-0.688159 -0.364972
-0.687482 -0.364011
-0.686814 -0.363056
-0.686154 -0.362106
-0.685503 -0.361161
-0.684860 -0.360222
-0.684225 -0.359287
-0.683598 -0.358357
-0.682978 -0.357432
-0.682366 -0.356512
-0.681762 -0.355597
-0.681165 -0.354686
-0.680575 -0.353779
-0.679992 -0.352877
-0.679416 -0.351980
-0.678846 -0.351086
-0.678284 -0.350197
-0.677728 -0.349312
-0.677178 -0.348431
-0.676635 -0.347553
-0.676098 -0.346680
-0.675567 -0.345811
-0.675042 -0.344945
-0.674523 -0.344083
-0.674010 -0.343224
-0.673503 -0.342370
-0.673001 -0.341518
-0.672505 -0.340670
-0.672014 -0.339826
-0.671528 -0.338985
-0.671048 -0.338147
-0.670573 -0.337313
-0.670103 -0.336481
-0.669638 -0.335653
-0.669179 -0.334828
-0.668723 -0.334005
-0.668273 -0.333186
-0.822674 -0.498324
-0.819201 -0.495583
-0.815826 -0.492904
-0.812543 -0.490285
-0.809351 -0.487723
-0.806244 -0.485216
-0.803220 -0.482762
-0.800275 -0.480358
-0.797407 -0.478004
-0.794612 -0.475696
-0.791888 -0.473434
-0.789232 -0.471215
-0.786642 -0.469038
-0.784115 -0.466901
-0.781649 -0.464803
-0.779242 -0.462743
-0.776892 -0.460719
-0.774596 -0.458730
-0.772354 -0.456775
-0.770162 -0.454852
-0.768021 -0.452961
-0.765926 -0.451101
-0.763879 -0.449270
-0.761876 -0.447467
-0.759916 -0.445692
-0.757998 -0.443944
-0.756121 -0.442221
-0.754283 -0.440524
-0.752484 -0.438851
-0.750721 -0.437201
-0.748994 -0.435574
-0.747302 -0.433970
-0.745644 -0.432387
-0.744019 -0.430824
-0.742425 -0.429282
-0.740862 -0.427760
-0.739330 -0.426256
-0.737826 -0.424771
-0.736351 -0.423304
-0.734904 -0.421855
-0.733483 -0.420422
-0.732088 -0.419007
-0.730719 -0.417607
-0.729374 -0.416223
-0.728053 -0.414854
-0.726756 -0.413500
-0.725482 -0.412160
-0.724229 -0.410835
-0.722999 -0.409523
-0.721789 -0.408224
-0.720600 -0.406939
-0.719431 -0.405666
-0.718281 -0.404405
-0.717151 -0.403157
-0.716039 -0.401920
-0.714945 -0.400695
-0.713869 -0.399481
-0.712810 -0.398278
-0.711768 -0.397086
-0.710742 -0.395903
-0.709733 -0.394732
-0.708739 -0.393570
-0.707761 -0.392417
-0.706797 -0.391274
-0.705848 -0.390141
-0.704913 -0.389016
-0.703993 -0.387901
-0.703086 -0.386794
-0.702192 -0.385695
-0.701312 -0.384605
-0.700444 -0.383522
-0.699589 -0.382448
-0.698746 -0.381381
-0.697915 -0.380322
-0.697096 -0.379270
-0.696288 -0.378226
-0.695492 -0.377189
-0.694706 -0.376158
-0.693932 -0.375134
-0.693168 -0.374118
-0.692414 -0.373107
-0.691671 -0.372103
-0.690937 -0.371105
-0.690213 -0.370114
-0.689499 -0.369128
-0.688794 -0.368148
-0.688098 -0.367174
-0.687411 -0.366206
-0.686734 -0.365243
-0.686064 -0.364286
-0.685404 -0.363334
-0.684751 -0.362388
-0.684107 -0.361446
-0.683471 -0.360510
-0.682843 -0.359578
-0.682222 -0.358651
-0.681609 -0.357729
-0.681004 -0.356812
-0.680406 -0.355900
-0.679815 -0.354992
-0.679231 -0.354088
-0.678654 -0.353189
-0.678084 -0.352294
-0.677520 -0.351403
-0.676963 -0.350516
-0.676413 -0.349633
-0.675869 -0.348755
-0.675331 -0.347880
-0.674800 -0.347009
-0.674274 -0.346142
-0.673754 -0.345279
-0.673240 -0.344419
-0.672732 -0.343563
-0.672230 -0.342710
-0.671733 -0.341861
-0.671242 -0.341016
-0.670756 -0.340173
-0.670275 -0.339334
-0.669799 -0.338498
-0.669329 -0.337666
-0.668864 -0.336836
-0.668403 -0.336010
-0.667948 -0.335187
-0.667497 -0.334367
-0.667051 -0.333549
-0.666609 -0.332735
-0.815722 -0.494801
-0.812414 -0.492158
-0.809196 -0.489574
-0.806066 -0.487045
-0.803019 -0.484570
-0.800053 -0.482147
-0.797164 -0.479773
-0.794350 -0.477448
-0.791607 -0.475168
-0.788933 -0.472932
-0.786325 -0.470738
-0.783782 -0.468586
-0.781300 -0.466473
-0.778878 -0.464398
-0.776513 -0.462360
-0.774203 -0.460358
-0.771947 -0.458390
-0.769743 -0.456454
-0.767589 -0.454551
-0.765483 -0.452679
-0.763423 -0.450836
-0.761409 -0.449023
-0.759439 -0.447237
-0.757511 -0.445478
-0.755624 -0.443746
-0.753777 -0.442039
-0.751968 -0.440356
-0.750197 -0.438698
-0.748462 -0.437062
-0.746762 -0.435449
-0.745096 -0.433858
-0.743463 -0.432287
-0.741862 -0.430737
-0.740292 -0.429207
-0.738753 -0.427697
-0.737243 -0.426205
-0.735761 -0.424731
-0.734308 -0.423275
-0.732881 -0.421836
-0.731481 -0.420413
-0.730106 -0.419008
-0.728756 -0.417617
-0.727430 -0.416243
-0.726128 -0.414883
-0.724849 -0.413538
-0.723592 -0.412207
-0.722357 -0.410890
-0.721143 -0.409586
-0.719950 -0.408296
-0.718777 -0.407018
-0.717623 -0.405753
-0.716489 -0.404500
-0.715373 -0.403259
-0.714276 -0.402029
-0.713196 -0.400811
-0.712134 -0.399604
-0.711089 -0.398407
-0.710060 -0.397221
-0.709048 -0.396045
-0.708051 -0.394880
-0.707070 -0.393724
-0.706103 -0.392577
-0.705152 -0.391440
-0.704214 -0.390312
-0.703291 -0.389193
-0.702382 -0.388083
-0.701486 -0.386981
-0.700603 -0.385888
-0.699733 -0.384802
-0.698876 -0.383725
-0.698031 -0.382655
-0.697198 -0.381593
-0.696377 -0.380539
-0.695567 -0.379492
-0.694769 -0.378451
-0.693982 -0.377418
-0.693205 -0.376392
-0.692440 -0.375373
-0.691684 -0.374360
-0.690939 -0.373353
-0.690204 -0.372353
-0.689479 -0.371359
-0.688763 -0.370372
-0.688056 -0.369390
-0.687359 -0.368413
-0.686671 -0.367443
-0.685992 -0.366478
-0.685322 -0.365519
-0.684660 -0.364565
-0.684006 -0.363616
-0.683361 -0.362673
-0.682723 -0.361735
-0.682094 -0.360801
-0.681472 -0.359873
-0.680858 -0.358949
-0.680252 -0.358030
-0.679653 -0.357116
-0.679061 -0.356206
-0.678476 -0.355301
-0.677898 -0.354400
-0.677327 -0.353503
-0.676763 -0.352611
-0.676205 -0.351723
-0.675654 -0.350839
-0.675109 -0.349958
-0.674570 -0.349082
-0.674038 -0.348210
-0.673512 -0.347341
-0.672991 -0.346477
-0.672477 -0.345616
-0.671968 -0.344758
-0.671465 -0.343904
-0.670967 -0.343054
-0.670475 -0.342207
-0.669988 -0.341363
-0.669507 -0.340523
-0.669031 -0.339686
-0.668560 -0.338852
-0.668094 -0.338022
-0.667633 -0.337194
-0.667177 -0.336370
-0.666726 -0.335549
-0.666279 -0.334730
-0.665837 -0.333915
-0.665400 -0.333102
-0.664967 -0.332293
-0.809071 -0.491443
-0.805916 -0.488893
-0.802846 -0.486397
-0.799857 -0.483953
-0.796947 -0.481560
-0.794112 -0.479215
-0.791349 -0.476917
-0.788657 -0.474664
-0.786031 -0.472454
-0.783470 -0.470285
-0.780972 -0.468157
-0.778534 -0.466067
-0.776154 -0.464015
-0.773830 -0.461998
-0.771560 -0.460017
-0.769342 -0.458068
-0.767175 -0.456153
-0.765057 -0.454268
-0.762986 -0.452414
-0.760960 -0.450589
-0.758979 -0.448792
-0.757041 -0.447023
-0.755144 -0.445281
-0.753287 -0.443564
-0.751469 -0.441871
-0.749688 -0.440204
-0.747944 -0.438559
-0.746236 -0.436937
-0.744562 -0.435337
-0.742921 -0.433759
-0.741313 -0.432201
-0.739736 -0.430663
-0.738189 -0.429145
-0.736673 -0.427645
-0.735185 -0.426165
-0.733725 -0.424702
-0.732292 -0.423256
-0.730886 -0.421827
-0.729505 -0.420415
-0.728150 -0.419019
-0.726819 -0.417638
-0.725512 -0.416273
-0.724227 -0.414922
-0.722966 -0.413585
-0.721726 -0.412263
-0.720508 -0.410954
-0.719310 -0.409659
-0.718133 -0.408376
-0.716975 -0.407106
-0.715837 -0.405848
-0.714718 -0.404602
-0.713617 -0.403368
-0.712534 -0.402146
-0.711468 -0.400934
-0.710419 -0.399734
-0.709387 -0.398544
-0.708372 -0.397364
-0.707372 -0.396194
-0.706387 -0.395035
-0.705418 -0.393885
-0.704464 -0.392744
-0.703524 -0.391612
-0.702598 -0.390490
-0.701686 -0.389376
-0.700788 -0.388271
-0.699903 -0.387174
-0.699031 -0.386086
-0.698171 -0.385005
-0.697324 -0.383933
-0.696489 -0.382868
-0.695666 -0.381811
-0.694854 -0.380761
-0.694054 -0.379718
-0.693265 -0.378682
-0.692486 -0.377653
-0.691719 -0.376631
-0.690962 -0.375616
-0.690215 -0.374607
-0.689478 -0.373605
-0.688751 -0.372608
-0.688034 -0.371618
-0.687326 -0.370634
-0.686627 -0.369656
-0.685938 -0.368683
-0.685257 -0.367716
-0.684585 -0.366755
-0.683922 -0.365799
-0.683267 -0.364848
-0.682621 -0.363903
-0.681982 -0.362962
-0.681352 -0.362027
-0.680729 -0.361097
-0.680114 -0.360171
-0.679506 -0.359251
-0.678906 -0.358334
-0.678313 -0.357423
-0.677727 -0.356516
-0.677148 -0.355613
-0.676576 -0.354715
-0.676011 -0.353821
-0.675452 -0.352931
-0.674900 -0.352046
-0.674355 -0.351164
-0.673815 -0.350286
-0.673282 -0.349413
-0.672755 -0.348543
-0.672234 -0.347677
-0.671718 -0.346814
-0.671209 -0.345955
-0.670705 -0.345100
-0.670207 -0.344248
-0.669714 -0.343400
-0.669227 -0.342555
-0.668745 -0.341714
-0.668268 -0.340876
-0.667796 -0.340041
-0.667330 -0.339209
-0.666868 -0.338380
-0.666411 -0.337555
-0.665960 -0.336732
-0.665513 -0.335913
-0.665070 -0.335096
-0.664632 -0.334283
-0.664199 -0.333472
-0.663770 -0.332664
-0.663346 -0.331859
-0.802699 -0.488242
-0.799688 -0.485777
-0.796755 -0.483364
-0.793899 -0.481000
-0.791116 -0.478683
-0.788404 -0.476412
-0.785760 -0.474185
-0.783181 -0.471999
-0.780666 -0.469855
-0.778212 -0.467750
-0.775816 -0.465683
-0.773477 -0.463652
-0.771193 -0.461656
-0.768961 -0.459695
-0.766781 -0.457766
-0.764650 -0.455869
-0.762566 -0.454003
-0.760529 -0.452166
-0.758537 -0.450359
-0.756587 -0.448578
-0.754680 -0.446825
-0.752813 -0.445098
-0.750985 -0.443396
-0.749195 -0.441719
-0.747442 -0.440065
-0.745725 -0.438434
-0.744043 -0.436825
-0.742394 -0.435238
-0.740778 -0.433672
-0.739193 -0.432127
-0.737639 -0.430601
-0.736116 -0.429094
